"id","id_first","id_second","weight"
"-994272238-729167844",-994272238,-729167844,1
"-20740812641612935201",-2074081264,1612935201,1
"-2074081264691495956",-2074081264,691495956,1
"-20740812641966532624",-2074081264,1966532624,1
"-20740812641966532634",-2074081264,1966532634,1
"-2074081264-994272238",-2074081264,-994272238,1
"-2074081264-729167844",-2074081264,-729167844,1
"-7291678441966532634",-729167844,1966532634,1
"-729167844-994272238",-729167844,-994272238,1
"20663756981966532634",2066375698,1966532634,1
"2066375698-994272238",2066375698,-994272238,1
"1966532634-1390767080",1966532634,-1390767080,1
"19665326341411699744",1966532634,1411699744,1
"1966532634-994272238",1966532634,-994272238,1
"19665326342066375698",1966532634,2066375698,1
"-808020968-1390767080",-808020968,-1390767080,1
"-8080209681411699744",-808020968,1411699744,1
"-808020968-994272238",-808020968,-994272238,1
"-994272238-1390767080",-994272238,-1390767080,1
"-9942722381411699744",-994272238,1411699744,1
"-994272238-808020968",-994272238,-808020968,1
"-9942722382066375698",-994272238,2066375698,1
"-2074081264-1390767080",-2074081264,-1390767080,1
"-20740812641411699744",-2074081264,1411699744,1
"-2074081264-808020968",-2074081264,-808020968,1
"-20740812642066375698",-2074081264,2066375698,1
"-729167844-1390767080",-729167844,-1390767080,1
"-7291678441411699744",-729167844,1411699744,1
"-729167844-2074081264",-729167844,-2074081264,1
"2066375698-1390767080",2066375698,-1390767080,1
"20663756981411699744",2066375698,1411699744,1
"2066375698-2074081264",2066375698,-2074081264,1
"-5416345401329501200",-541634540,1329501200,1
"-5416345401329501217",-541634540,1329501217,1
"-541634540-1432267758",-541634540,-1432267758,5
"-14322677581329501200",-1432267758,1329501200,1
"-14322677581329501217",-1432267758,1329501217,1
"21433037001329501200",2143303700,1329501200,1
"21433037001329501217",2143303700,1329501217,1
"11982336321329501200",1198233632,1329501200,1
"11982336321329501217",1198233632,1329501217,1
"1329501200-541634540",1329501200,-541634540,1
"1329501200-1432267758",1329501200,-1432267758,1
"13295012002143303700",1329501200,2143303700,1
"13295012001198233632",1329501200,1198233632,1
"13295012001329501217",1329501200,1329501217,1
"1329501217-541634540",1329501217,-541634540,1
"1329501217-1432267758",1329501217,-1432267758,1
"13295012172143303700",1329501217,2143303700,1
"13295012171198233632",1329501217,1198233632,1
"13295012171329501200",1329501217,1329501200,1
"9144289601267379273",914428960,1267379273,1
"914428960-2053912496",914428960,-2053912496,1
"9144289601168616480",914428960,1168616480,1
"914428960-453034922",914428960,-453034922,1
"914428960212442144",914428960,212442144,1
"914428960-846488511",914428960,-846488511,1
"914428960-2086880173",914428960,-2086880173,1
"914428960339319894",914428960,339319894,1
"914428960-2086868909",914428960,-2086868909,1
"914428960117758038",914428960,117758038,1
"914428960-531221439",914428960,-531221439,1
"9144289601605836832",914428960,1605836832,1
"914428960-597888959",914428960,-597888959,1
"914428960-2086871998",914428960,-2086871998,1
"914428960-2093055968",914428960,-2093055968,1
"914428960-453034976",914428960,-453034976,1
"21204091201267379273",2120409120,1267379273,1
"2120409120-2053912496",2120409120,-2053912496,1
"21204091201168616480",2120409120,1168616480,1
"2120409120-453034922",2120409120,-453034922,1
"2120409120212442144",2120409120,212442144,1
"2120409120-846488511",2120409120,-846488511,1
"2120409120-2086880173",2120409120,-2086880173,1
"2120409120339319894",2120409120,339319894,1
"2120409120-2086868909",2120409120,-2086868909,1
"2120409120117758038",2120409120,117758038,1
"2120409120-531221439",2120409120,-531221439,1
"21204091201605836832",2120409120,1605836832,1
"2120409120-597888959",2120409120,-597888959,1
"2120409120-2086871998",2120409120,-2086871998,1
"2120409120-2093055968",2120409120,-2093055968,1
"2120409120-453034976",2120409120,-453034976,1
"1267379273914428960",1267379273,914428960,1
"12673792732120409120",1267379273,2120409120,1
"12673792731168616480",1267379273,1168616480,1
"1267379273212442144",1267379273,212442144,1
"12673792731605836832",1267379273,1605836832,1
"1267379273-2093055968",1267379273,-2093055968,1
"1267379273-453034976",1267379273,-453034976,1
"-2053912496914428960",-2053912496,914428960,1
"-20539124962120409120",-2053912496,2120409120,1
"-20539124961168616480",-2053912496,1168616480,1
"-2053912496212442144",-2053912496,212442144,1
"-20539124961605836832",-2053912496,1605836832,1
"-2053912496-2093055968",-2053912496,-2093055968,1
"-2053912496-453034976",-2053912496,-453034976,1
"1168616480914428960",1168616480,914428960,1
"11686164802120409120",1168616480,2120409120,1
"11686164801267379273",1168616480,1267379273,1
"1168616480-2053912496",1168616480,-2053912496,1
"1168616480-453034922",1168616480,-453034922,1
"1168616480212442144",1168616480,212442144,1
"1168616480-846488511",1168616480,-846488511,1
"1168616480-2086880173",1168616480,-2086880173,1
"1168616480339319894",1168616480,339319894,1
"1168616480-2086868909",1168616480,-2086868909,1
"1168616480117758038",1168616480,117758038,1
"1168616480-531221439",1168616480,-531221439,1
"11686164801605836832",1168616480,1605836832,1
"1168616480-597888959",1168616480,-597888959,1
"1168616480-2086871998",1168616480,-2086871998,1
"1168616480-2093055968",1168616480,-2093055968,1
"1168616480-453034976",1168616480,-453034976,1
"-453034922914428960",-453034922,914428960,1
"-4530349222120409120",-453034922,2120409120,1
"-4530349221168616480",-453034922,1168616480,1
"-453034922212442144",-453034922,212442144,1
"-4530349221605836832",-453034922,1605836832,1
"-453034922-2093055968",-453034922,-2093055968,1
"-453034922-453034976",-453034922,-453034976,1
"212442144914428960",212442144,914428960,1
"2124421442120409120",212442144,2120409120,1
"2124421441267379273",212442144,1267379273,1
"212442144-2053912496",212442144,-2053912496,1
"2124421441168616480",212442144,1168616480,1
"212442144-453034922",212442144,-453034922,1
"212442144-846488511",212442144,-846488511,1
"212442144-2086880173",212442144,-2086880173,1
"212442144339319894",212442144,339319894,1
"212442144-2086868909",212442144,-2086868909,1
"212442144117758038",212442144,117758038,1
"212442144-531221439",212442144,-531221439,1
"2124421441605836832",212442144,1605836832,1
"212442144-2086871998",212442144,-2086871998,1
"212442144-453034976",212442144,-453034976,1
"-8464885112120409120",-846488511,2120409120,1
"-846488511-2093055968",-846488511,-2093055968,1
"-2086880173914428960",-2086880173,914428960,1
"-20868801731168616480",-2086880173,1168616480,1
"-2086880173212442144",-2086880173,212442144,1
"-20868801731605836832",-2086880173,1605836832,1
"-2086880173-453034976",-2086880173,-453034976,1
"3393198942120409120",339319894,2120409120,1
"339319894-2093055968",339319894,-2093055968,1
"-2086868909914428960",-2086868909,914428960,1
"-20868689091168616480",-2086868909,1168616480,1
"-2086868909212442144",-2086868909,212442144,1
"-20868689091605836832",-2086868909,1605836832,1
"-2086868909-453034976",-2086868909,-453034976,1
"1177580382120409120",117758038,2120409120,1
"117758038-2093055968",117758038,-2093055968,1
"-531221439914428960",-531221439,914428960,1
"-5312214391168616480",-531221439,1168616480,1
"-531221439212442144",-531221439,212442144,1
"-5312214391605836832",-531221439,1605836832,1
"-531221439-453034976",-531221439,-453034976,1
"16058368322120409120",1605836832,2120409120,1
"1605836832-2053912496",1605836832,-2053912496,1
"1605836832-453034922",1605836832,-453034922,1
"1605836832-846488511",1605836832,-846488511,1
"1605836832339319894",1605836832,339319894,1
"1605836832117758038",1605836832,117758038,1
"1605836832-597888959",1605836832,-597888959,1
"1605836832-2093055968",1605836832,-2093055968,1
"-597888959914428960",-597888959,914428960,1
"-5978889591168616480",-597888959,1168616480,1
"-597888959212442144",-597888959,212442144,1
"-597888959-453034976",-597888959,-453034976,1
"-20868719982120409120",-2086871998,2120409120,1
"-20868719981605836832",-2086871998,1605836832,1
"-2086871998-2093055968",-2086871998,-2093055968,1
"-2093055968914428960",-2093055968,914428960,1
"-20930559681267379273",-2093055968,1267379273,1
"-20930559681168616480",-2093055968,1168616480,1
"-2093055968212442144",-2093055968,212442144,1
"-2093055968-2086880173",-2093055968,-2086880173,1
"-2093055968-2086868909",-2093055968,-2086868909,1
"-2093055968-531221439",-2093055968,-531221439,1
"-2093055968-597888959",-2093055968,-597888959,1
"-2093055968-453034976",-2093055968,-453034976,1
"-4530349762120409120",-453034976,2120409120,1
"-453034976-2053912496",-453034976,-2053912496,1
"-453034976-453034922",-453034976,-453034922,1
"-453034976-846488511",-453034976,-846488511,1
"-453034976339319894",-453034976,339319894,1
"-453034976117758038",-453034976,117758038,1
"-4530349761605836832",-453034976,1605836832,1
"-453034976-2086871998",-453034976,-2086871998,1
"1883394066-615263203",1883394066,-615263203,1
"182568449687223327",1825684496,87223327,1
"18256844961308590097",1825684496,1308590097,1
"1997072415-615263203",1997072415,-615263203,1
"-59524503887223327",-595245038,87223327,1
"-5952450381308590097",-595245038,1308590097,1
"-25443325687223327",-254433256,87223327,1
"-2544332561308590097",-254433256,1308590097,1
"872233271883394066",87223327,1883394066,1
"872233271997072415",87223327,1997072415,1
"87223327-1662832612",87223327,-1662832612,1
"-6152632031825684496",-615263203,1825684496,1
"-615263203-595245038",-615263203,-595245038,1
"-615263203-254433256",-615263203,-254433256,1
"13085900971883394066",1308590097,1883394066,1
"13085900971997072415",1308590097,1997072415,1
"1308590097-1662832612",1308590097,-1662832612,1
"-1662832612-615263203",-1662832612,-615263203,1
"1825684496-247037874",1825684496,-247037874,1
"182568449671637074",1825684496,71637074,1
"1348172832-254433256",1348172832,-254433256,3
"-247037874-254433256",-247037874,-254433256,1
"-2470378741034235922",-247037874,1034235922,1
"-247037874-595245038",-247037874,-595245038,1
"-25443325671637074",-254433256,71637074,1
"13481728321883394066",1348172832,1883394066,3
"1883394066-247037874",1883394066,-247037874,1
"18833940661034235922",1883394066,1034235922,1
"18833940661572941910",1883394066,1572941910,1
"13481728321997072415",1348172832,1997072415,3
"18833940661275829328",1883394066,1275829328,1
"10342359221825684496",1034235922,1825684496,1
"1034235922-254433256",1034235922,-254433256,1
"103423592271637074",1034235922,71637074,1
"10342359221997072415",1034235922,1997072415,1
"1034235922-2048203758",1034235922,-2048203758,1
"10342359221348172832",1034235922,1348172832,1
"1034235922-1662832612",1034235922,-1662832612,1
"716370741883394066",71637074,1883394066,1
"71637074-595245038",71637074,-595245038,1
"15729419101825684496",1572941910,1825684496,1
"1572941910-254433256",1572941910,-254433256,1
"15729419101034235922",1572941910,1034235922,1
"15729419101997072415",1572941910,1997072415,1
"1572941910-1662832612",1572941910,-1662832612,1
"1997072415-247037874",1997072415,-247037874,1
"199707241571637074",1997072415,71637074,1
"-5952450381348172832",-595245038,1348172832,3
"19970724151275829328",1997072415,1275829328,1
"-5952450381034235922",-595245038,1034235922,1
"-5952450381572941910",-595245038,1572941910,1
"-204820375871637074",-2048203758,71637074,3
"-15700449101034235922",-1570044910,1034235922,1
"18256844961348172832",1825684496,1348172832,3
"71637074-1570044910",71637074,-1570044910,3
"134817283271637074",1348172832,71637074,3
"1572941910-2048203758",1572941910,-2048203758,3
"-15700449101572941910",-1570044910,1572941910,3
"15729419101348172832",1572941910,1348172832,3
"1348172832-247037874",1348172832,-247037874,3
"1348172832-2048203758",1348172832,-2048203758,5
"-2048203758-247037874",-2048203758,-247037874,3
"-20482037581275829328",-2048203758,1275829328,5
"-247037874-1570044910",-247037874,-1570044910,3
"-15700449101348172832",-1570044910,1348172832,5
"212442144-597888959",212442144,-597888959,1
"212442144-2093055968",212442144,-2093055968,1
"-846488511914428960",-846488511,914428960,1
"-8464885111168616480",-846488511,1168616480,1
"-846488511212442144",-846488511,212442144,1
"-8464885111605836832",-846488511,1605836832,1
"-846488511-453034976",-846488511,-453034976,1
"-20868801732120409120",-2086880173,2120409120,1
"-2086880173-2093055968",-2086880173,-2093055968,1
"339319894914428960",339319894,914428960,1
"3393198941168616480",339319894,1168616480,1
"339319894212442144",339319894,212442144,1
"3393198941605836832",339319894,1605836832,1
"339319894-453034976",339319894,-453034976,1
"-20868689092120409120",-2086868909,2120409120,1
"-2086868909-2093055968",-2086868909,-2093055968,1
"117758038914428960",117758038,914428960,1
"1177580381168616480",117758038,1168616480,1
"117758038212442144",117758038,212442144,1
"1177580381605836832",117758038,1605836832,1
"117758038-453034976",117758038,-453034976,1
"-5312214392120409120",-531221439,2120409120,1
"-531221439-2093055968",-531221439,-2093055968,1
"1605836832914428960",1605836832,914428960,1
"16058368321267379273",1605836832,1267379273,1
"16058368321168616480",1605836832,1168616480,1
"1605836832212442144",1605836832,212442144,1
"1605836832-2086880173",1605836832,-2086880173,1
"1605836832-2086868909",1605836832,-2086868909,1
"1605836832-531221439",1605836832,-531221439,1
"1605836832-2086871998",1605836832,-2086871998,1
"1605836832-453034976",1605836832,-453034976,1
"-5978889592120409120",-597888959,2120409120,1
"-5978889591605836832",-597888959,1605836832,1
"-597888959-2093055968",-597888959,-2093055968,1
"-2086871998914428960",-2086871998,914428960,1
"-20868719981168616480",-2086871998,1168616480,1
"-2086871998212442144",-2086871998,212442144,1
"-2086871998-453034976",-2086871998,-453034976,1
"-20930559682120409120",-2093055968,2120409120,1
"-2093055968-2053912496",-2093055968,-2053912496,1
"-2093055968-453034922",-2093055968,-453034922,1
"-2093055968-846488511",-2093055968,-846488511,1
"-2093055968339319894",-2093055968,339319894,1
"-2093055968117758038",-2093055968,117758038,1
"-20930559681605836832",-2093055968,1605836832,1
"-2093055968-2086871998",-2093055968,-2086871998,1
"-453034976914428960",-453034976,914428960,1
"-4530349761267379273",-453034976,1267379273,1
"-4530349761168616480",-453034976,1168616480,1
"-453034976212442144",-453034976,212442144,1
"-453034976-2086880173",-453034976,-2086880173,1
"-453034976-2086868909",-453034976,-2086868909,1
"-453034976-531221439",-453034976,-531221439,1
"-453034976-597888959",-453034976,-597888959,1
"-453034976-2093055968",-453034976,-2093055968,1
"18833940661348172832",1883394066,1348172832,1
"188339406687223327",1883394066,87223327,1
"18833940661308590097",1883394066,1308590097,1
"1825684496-615263203",1825684496,-615263203,1
"19970724151348172832",1997072415,1348172832,1
"199707241587223327",1997072415,87223327,1
"19970724151308590097",1997072415,1308590097,1
"-595245038-615263203",-595245038,-615263203,1
"13481728321825684496",1348172832,1825684496,1
